alpha,chi,initial,final,q,eta_abs_M,landau_zener_z,depletion_probability
0.35,0.6201272777429633,32+2,30+0,0.01333521432163324,5.153680787531907e-06,0.003940876992575587,0.0244572150932423
0.35,0.6201272777429633,32+2,30+0,0.01778279410038923,6.842511653148516e-06,0.005217025144189597,0.03224810921669875
0.35,0.6201272777429633,32+2,30+0,0.023713737056616554,9.071771849181339e-06,0.006889968229534013,0.04236727097895739
0.35,0.6201272777429633,32+2,30+0,0.03162277660168379,1.2004656240668654e-05,0.009070820388944004,0.05539992808925956
0.35,0.6201272777429633,32+2,30+0,0.042169650342858224,1.584645890753676e-05,0.011892798709179229,0.07200103185638189
0.35,0.6201272777429633,32+2,30+0,0.05623413251903491,2.0850210923156913e-05,0.01550890401761374,0.09284805478525117
0.35,0.6201272777429633,32+2,30+0,0.07498942093324558,2.7319104544418424e-05,0.020083579535324622,0.11855163209266616
0.35,0.6201272777429633,32+2,30+0,0.1,3.560229261084934e-05,0.02577470059744808,0.14951390806567846
0.35,0.6201272777429633,32+2,30+0,0.1333521432163324,4.6079290153881896e-05,0.03270192519084725,0.18573731474100733
0.35,0.6201272777429633,32+2,30+0,0.1778279410038923,5.912740211503401e-05,0.04089890525312888,0.2266127615803682
0.35,0.6201272777429633,32+2,30+0,0.23713737056616552,7.506763341245094e-05,0.050251792887522136,0.2707519372471381
0.35,0.6201272777429633,32+2,30+0,0.31622776601683794,9.408916239948779e-05,0.060436089774263006,0.31595471081519577
0.35,0.6201272777429633,32+2,30+0,0.4216965034285822,0.00011616191289078217,0.0708766657615656,0.3593879457983014
0.35,0.6201272777429633,32+2,30+0,0.5623413251903491,0.00014095962317694182,0.08076469744633026,0.397976959008558
0.35,0.6201272777429633,32+2,30+0,0.7498942093324559,0.00016782585037424793,0.08915830040597034,0.42890409466528356
0.35,0.6201272777429633,32+2,30+0,1.0,0.00019581260935967138,0.09516226675052833,0.45004683352496777
0.35,0.4410151180265482,43+3,43+1,0.0001,4.3494412789417986e-14,0.023016095987868256,0.1346440866352157
0.35,0.4410151180265482,43+3,43+1,0.0001333521432163324,5.799879744326784e-14,0.030690751432276193,0.17538253458603628
0.35,0.4410151180265482,43+3,43+1,0.00017782794100389227,7.733920016630265e-14,0.04092374163688737,0.22673344048120192
0.35,0.4410151180265482,43+3,43+1,0.00023713737056616554,1.0312736563038402e-13,0.05456729348444348,0.2902598889097654
0.35,0.4410151180265482,43+3,43+1,0.00031622776601683794,1.3751167903604614e-13,0.07275706673572484,0.36691218153421984
0.35,0.4410151180265482,43+3,43+1,0.00042169650342858224,1.833554390140449e-13,0.09700606078030932,0.45638122324088115
0.35,0.4410151180265482,43+3,43+1,0.0005623413251903491,2.4447403811493197e-13,0.1293293566184235,0.5562972014397658
0.35,0.4410151180265482,43+3,43+1,0.0007498942093324559,3.2595027087862737e-13,0.1724096025854505,0.6615170244807451
0.35,0.4410151180265482,43+3,43+1,0.001,4.345530692377316e-13,0.22981616671133465,0.7640127644408407
0.35,0.4410151180265482,43+3,43+1,0.001333521432163324,5.792928176842285e-13,0.3062946752356543,0.8540521923606574
0.35,0.4410151180265482,43+3,43+1,0.0017782794100389228,7.72156422502805e-13,0.40814832679197216,0.9230401614176252
0.35,0.4410151180265482,43+3,43+1,0.0023713737056616554,1.0290778815975319e-12,0.5437379097420775,0.9671697865379673
0.35,0.4410151180265482,43+3,43+1,0.0031622776601683794,1.371215476402784e-12,0.7241336302983276,0.9894313772576337
0.35,0.4410151180265482,43+3,43+1,0.004216965034285823,1.82662478078429e-12,0.9639580080836757,0.9976579456165426
0.35,0.4410151180265482,43+3,43+1,0.005623413251903491,2.4324365636883416e-12,1.2824636920013968,0.9996834271048833
0.35,0.4410151180265482,43+3,43+1,0.007498942093324558,3.2376679068420724e-12,1.704890042458805,0.9999777271044543
0.35,0.4410151180265482,43+3,43+1,0.01,4.30680814165316e-12,2.2641320334666477,0.9999993366487022
0.35,0.4410151180265482,43+3,43+1,0.01333521432163324,5.724318161196317e-12,3.0027244514864777,0.9999999935981201
0.35,0.4410151180265482,43+3,43+1,0.01778279410038923,7.600143536067421e-12,3.975076865883019,0.9999999999857768
0.35,0.4410151180265482,43+3,43+1,0.023713737056616554,1.0076236866693351e-11,5.249764484342746,0.9999999999999952
0.35,0.4410151180265482,43+3,43+1,0.03162277660168379,1.3333862645048973e-11,6.9114499712215585,1.0
0.35,0.4410151180265482,43+3,43+1,0.042169650342858224,1.760104598144986e-11,9.061637180743427,1.0
0.35,0.4410151180265482,43+3,43+1,0.05623413251903491,2.3158834621839103e-11,11.816904053889333,1.0
0.35,0.4410151180265482,43+3,43+1,0.07498942093324558,3.034399155445694e-11,15.302546985786428,1.0
0.35,0.4410151180265482,43+3,43+1,0.1,3.9544329300633564e-11,19.638858015489305,1.0
0.35,0.4410151180265482,43+3,43+1,0.1333521432163324,5.118138440413985e-11,24.917009733171767,1.0
0.35,0.4410151180265482,43+3,43+1,0.1778279410038923,6.567423860831255e-11,31.16264300407322,1.0
0.35,0.4410151180265482,43+3,43+1,0.23713737056616552,8.337943985597691e-11,38.289012196693896,1.0
0.35,0.4410151180265482,43+3,43+1,0.31622776601683794,1.0450711312934668e-10,46.048868020823065,1.0
0.35,0.4410151180265482,43+3,43+1,0.4216965034285822,1.290238520803792e-10,54.00399396455038,1.0
0.35,0.4410151180265482,43+3,43+1,0.5623413251903491,1.5656726992080154e-10,61.53811253076095,1.0
0.35,0.4410151180265482,43+3,43+1,0.7498942093324559,1.86408239629369e-10,67.93356128251416,1.0
0.35,0.4410151180265482,43+3,43+1,1.0,2.1749381115348463e-10,72.50824264980132,1.0
0.35,0.4410151180265482,43+3,41+1,0.0001,1.1337946011976644e-09,0.6628276448648331,0.984465142661445
0.35,0.4410151180265482,43+3,41+1,0.0001333521432163324,1.511888980672313e-09,0.8838457443742946,0.9961256082446777
0.35,0.4410151180265482,43+3,41+1,0.00017782794100389227,2.0160467054479526e-09,1.1785398923663117,0.9993917864691755
0.35,0.4410151180265482,43+3,41+1,0.00023713737056616554,2.6882820778284978e-09,1.5714528930538998,0.9999484897493607
0.35,0.4410151180265482,43+3,41+1,0.00031622776601683794,3.5845983263999235e-09,2.095289975204027,0.9999980836633446
0.35,0.4410151180265482,43+3,41+1,0.00042169650342858224,4.779634751269243e-09,2.7936231600058825,0.999999976182661
0.35,0.4410151180265482,43+3,41+1,0.0005623413251903491,6.372849448266134e-09,3.7244836354722484,0.9999999999313239
0.35,0.4410151180265482,43+3,41+1,0.0007498942093324559,8.496738631013697e-09,4.965127487043487,0.9999999999999717
0.35,0.4410151180265482,43+3,41+1,0.001,1.132775205452332e-08,6.618346943522912,1.0
0.35,0.4410151180265482,43+3,41+1,0.001333521432163324,1.5100768744319217e-08,8.82080863444867,1.0
0.35,0.4410151180265482,43+3,41+1,0.0017782794100389228,2.0128258481208433e-08,11.754034843513088,1.0
0.35,0.4410151180265482,43+3,41+1,0.0023713737056616554,2.6825582219403583e-08,15.65880322744731,1.0
0.35,0.4410151180265482,43+3,41+1,0.0031622776601683794,3.5744285403995766e-08,20.853918448682904,1.0
0.35,0.4410151180265482,43+3,41+1,0.004216965034285823,4.7615709284181087e-08,27.76048625203342,1.0
0.35,0.4410151180265482,43+3,41+1,0.005623413251903491,6.340776359065186e-08,36.93295287967194,1.0
0.35,0.4410151180265482,43+3,41+1,0.007498942093324558,8.439820560450437e-08,49.098172522052444,1.0
0.35,0.4410151180265482,43+3,41+1,0.01,1.122681168968103e-07,65.20346909383572,1.0
0.35,0.4410151180265482,43+3,41+1,0.01333521432163324,1.4921918955717375e-07,86.47377806409511,1.0
0.35,0.4410151180265482,43+3,41+1,0.01778279410038923,1.981174398477463e-07,114.47601011738551,1.0
0.35,0.4410151180265482,43+3,41+1,0.023713737056616554,2.626632302212687e-07,151.1850242146229,1.0
0.35,0.4410151180265482,43+3,41+1,0.03162277660168379,3.47581689474972e-07,199.03897296225185,1.0
0.35,0.4410151180265482,43+3,41+1,0.042169650342858224,4.5881688312055804e-07,260.9610089520693,1.0
0.35,0.4410151180265482,43+3,41+1,0.05623413251903491,6.036950490951113e-07,340.30839494941716,1.0
0.35,0.4410151180265482,43+3,41+1,0.07498942093324558,7.909947875328282e-07,440.68947159277593,1.0
0.35,0.4410151180265482,43+3,41+1,0.1,1.030825436961622e-06,565.5684618756788,1.0
0.35,0.4410151180265482,43+3,41+1,0.1333521432163324,1.3341754399625867e-06,717.5709941085472,1.0
0.35,0.4410151180265482,43+3,41+1,0.1778279410038923,1.7119692483809799e-06,897.4354851944,1.0
0.35,0.4410151180265482,43+3,41+1,0.23713737056616552,2.173501208472275e-06,1102.6637963237858,1.0
0.35,0.4410151180265482,43+3,41+1,0.31622776601683794,2.7242487725144056e-06,1326.1355338030407,1.0
0.35,0.4410151180265482,43+3,41+1,0.4216965034285822,3.3633411174607436e-06,1555.2307459825179,1.0
0.35,0.4410151180265482,43+3,41+1,0.5623413251903491,4.081331692415698e-06,1772.2016027258173,1.0
0.35,0.4410151180265482,43+3,41+1,0.7498942093324559,4.859213911768441e-06,1956.3805458538227,1.0
0.35,0.4410151180265482,43+3,41+1,1.0,5.66953990328892e-06,2088.124229851502,1.0
0.375,0.9542898557486135,21+1,21-1,0.0001,2.6007436542279213e-09,0.0018110207681486519,0.011314483362568368
0.375,0.9542898557486135,21+1,21-1,0.0001333521432163324,3.468031747749637e-09,0.002414900783488092,0.01505873509015215
0.375,0.9542898557486135,21+1,21-1,0.00017782794100389227,4.624489012632698e-09,0.0032200832866624268,0.020029078792164874
0.375,0.9542898557486135,21+1,21-1,0.00023713737056616554,6.166489545197809e-09,0.004293625722367465,0.026616999767162117
0.375,0.9542898557486135,21+1,21-1,0.00031622776601683794,8.222495803466376e-09,0.005724887442137363,0.035331276857516525
0.375,0.9542898557486135,21+1,21-1,0.00042169650342858224,1.0963718415804661e-08,0.007632918753989864,0.04682717459009597
0.375,0.9542898557486135,21+1,21-1,0.0005623413251903491,1.461829836234909e-08,0.010176276241232409,0.06193818318608155
0.375,0.9542898557486135,21+1,21-1,0.0007498942093324559,1.9490160786529975e-08,0.013566044001340895,0.08170626644231466
0.375,0.9542898557486135,21+1,21-1,0.001,2.5984053232700746e-08,0.0180830776422691,0.10740232161702351
0.375,0.9542898557486135,21+1,21-1,0.001333521432163324,3.463875065577658e-08,0.024100786611139482,0.1405217056827558
0.375,0.9542898557486135,21+1,21-1,0.0017782794100389228,4.6171008805620335e-08,0.03211513788850189,0.18272967403793738
0.375,0.9542898557486135,21+1,21-1,0.0023713737056616554,6.153359934364357e-08,0.04278399983610096,0.23571903268206315
0.375,0.9542898557486135,21+1,21-1,0.0031622776601683794,8.199167939338852e-08,0.05697843127159344,0.30093114891432726
0.375,0.9542898557486135,21+1,21-1,0.004216965034285823,1.0922282892473047e-07,0.07584900467841822,0.37909261816812556
0.375,0.9542898557486135,21+1,21-1,0.005623413251903491,1.4544727820451345e-07,0.10091061411263437,0.4695555759837092
0.375,0.9542898557486135,21+1,21-1,0.007498942093324558,1.9359599827188728e-07,0.13414921783130362,0.5695329058751584
0.375,0.9542898557486135,21+1,21-1,0.01,2.575251216429053e-07,0.1781531558001863,0.6735143528484162
0.375,0.9542898557486135,21+1,21-1,0.01333521432163324,3.422849781785082e-07,0.2362692763158503,0.773389738208737
0.375,0.9542898557486135,21+1,21-1,0.01778279410038923,4.544497512438584e-07,0.31277879458340596,0.85987874534182
0.375,0.9542898557486135,21+1,21-1,0.023713737056616554,6.025074810511272e-07,0.41307754860099904,0.9253871686159176
0.375,0.9542898557486135,21+1,21-1,0.03162277660168379,7.972968580666721e-07,0.5438272173743198,0.9671882035981253
0.375,0.9542898557486135,21+1,21-1,0.042169650342858224,1.0524526188146777e-06,0.7130146283889522,0.9886666212636953
0.375,0.9542898557486135,21+1,21-1,0.05623413251903491,1.384779982515724e-06,0.9298127131592526,0.997097507933563
0.375,0.9542898557486135,21+1,21-1,0.07498942093324558,1.8144156552080113e-06,1.2040804144819948,0.9994819611761189
0.375,0.9542898557486135,21+1,21-1,0.1,2.364548844175767e-06,1.54528290755829,0.9999392837302385
0.375,0.9542898557486135,21+1,21-1,0.1333521432163324,3.060385280935478e-06,1.9605941046961917,0.9999955329220787
0.375,0.9542898557486135,21+1,21-1,0.1778279410038923,3.9269839124802405e-06,2.452031556547485,0.999999796290046
0.375,0.9542898557486135,21+1,21-1,0.23713737056616552,4.985664484043083e-06,3.012769685904151,0.9999999939896943
0.375,0.9542898557486135,21+1,21-1,0.31622776601683794,6.248991395946717e-06,3.623353690365407,0.9999999998703526
0.375,0.9542898557486135,21+1,21-1,0.4216965034285822,7.714967119264753e-06,4.249302517869519,0.9999999999974608
0.375,0.9542898557486135,21+1,21-1,0.5623413251903491,9.36192277563942e-06,4.842124393494895,0.9999999999999387
0.375,0.9542898557486135,21+1,21-1,0.7498942093324559,1.114626029460568e-05,5.345350071609917,0.9999999999999974
0.375,0.9542898557486135,21+1,21-1,1.0,1.300501864296672e-05,5.705308726986859,0.9999999999999998
0.375,0.6534438016821429,32+2,32+0,0.0001,4.5291181615713764e-12,0.007351423064534334,0.04513981597891233
0.375,0.6534438016821429,32+2,32+0,0.0001333521432163324,6.0394747279704345e-12,0.009802735358161951,0.05973394146558369
0.375,0.6534438016821429,32+2,32+0,0.00017782794100389227,8.053410854642614e-12,0.013071188889507333,0.07884660319720045
0.375,0.6534438016821429,32+2,32+0,0.00023713737056616554,1.0738759180241693e-11,0.017428987961389978,0.10372640502062198
0.375,0.6534438016821429,32+2,32+0,0.00031622776601683794,1.4319233276368245e-11,0.02323886634774201,0.1358544844567729
0.375,0.6534438016821429,32+2,32+0,0.00042169650342858224,1.9092991389078964e-11,0.03098408144438901,0.17690094350606814
0.375,0.6534438016821429,32+2,32+0,0.0005623413251903491,2.5457334288426613e-11,0.04130825730250718,0.22859938453077983
0.375,0.6534438016821429,32+2,32+0,0.0007498942093324559,3.3941538623661363e-11,0.05506824135865412,0.29249031817276533
0.375,0.6534438016821429,32+2,32+0,0.001,4.5250460273601755e-11,0.07340410247919951,0.36948074083547994
0.375,0.6534438016821429,32+2,32+0,0.001333521432163324,6.032235988894251e-11,0.09783161059366062,0.45919371803418657
0.375,0.6534438016821429,32+2,32+0,0.0017782794100389228,8.04054464113213e-11,0.130364029803801,0.5591723766249042
0.375,0.6534438016821429,32+2,32+0,0.0023713737056616554,1.0715894351259612e-10,0.17367182570174103,0.664190842334292
0.375,0.6534438016821429,32+2,32+0,0.0031622776601683794,1.4278608490869341e-10,0.23129086159468862,0.7661892714463121
0.375,0.6534438016821429,32+2,32+0,0.004216965034285823,1.9020832650577246e-10,0.3078916223500358,0.8555092977446452
0.375,0.6534438016821429,32+2,32+0,0.005623413251903491,2.5329213365426747e-10,0.40962347262439186,0.9237501769893763
0.375,0.6534438016821429,32+2,32+0,0.007498942093324558,3.371417057407165e-10,0.5445479540593199,0.9673364566080196
0.375,0.6534438016821429,32+2,32+0,0.01,4.484723835037162e-10,0.7231718385581586,0.9893673164788951
0.375,0.6534438016821429,32+2,32+0,0.01333521432163324,5.960791670417683e-10,0.9590808884675415,0.9975850650952989
0.375,0.6534438016821429,32+2,32+0,0.01778279410038923,7.914108022657792e-10,1.2696537141030517,0.9996568934651037
0.375,0.6534438016821429,32+2,32+0,0.023713737056616554,1.0492489601868839e-09,1.6767934811321998,0.9999734267148318
0.375,0.6534438016821429,32+2,32+0,0.03162277660168379,1.3884688997176728e-09,2.207541746202078,0.9999990534043972
0.375,0.6534438016821429,32+2,32+0,0.042169650342858224,1.8328151112924631e-09,2.8943192020085533,0.999999987349181
0.375,0.6534438016821429,32+2,32+0,0.05623413251903491,2.411553387200081e-09,3.774361258266428,0.9999999999498003
0.375,0.6534438016821429,32+2,32+0,0.07498942093324558,3.159751205499571e-09,4.887688030008519,0.999999999999954
0.375,0.6534438016821429,32+2,32+0,0.1,4.117791884897758e-09,6.272721223107609,1.0
0.375,0.6534438016821429,32+2,32+0,0.1333521432163324,5.329570461416907e-09,7.958581687711808,1.0
0.375,0.6534438016821429,32+2,32+0,0.1778279410038923,6.8387263501726836e-09,9.953459207536604,1.0
0.375,0.6534438016821429,32+2,32+0,0.23713737056616552,8.682387256995696e-09,12.229646918807557,1.0
0.375,0.6534438016821429,32+2,32+0,0.31622776601683794,1.0882433713478634e-08,14.708172517285819,1.0
0.375,0.6534438016821429,32+2,32+0,0.4216965034285822,1.3435387082069486e-08,17.249068087708267,1.0
0.375,0.6534438016821429,32+2,32+0,0.5623413251903491,1.630351165192588e-08,19.65549240170882,1.0
0.375,0.6534438016821429,32+2,32+0,0.7498942093324559,1.9410882672666655e-08,21.69822151990801,1.0
0.375,0.6534438016821429,32+2,32+0,1.0,2.264785536693767e-08,23.1593910481415,1.0
0.375,0.6534438016821429,32+2,30+0,0.0001,4.1478942453035524e-08,2.6459326314139035e-05,0.00016623503176053437
0.375,0.6534438016821429,32+2,30+0,0.0001333521432163324,5.53112141815115e-08,3.528211767107505e-05,0.0002216595132563067
0.375,0.6534438016821429,32+2,30+0,0.00017782794100389227,7.375540965671673e-08,4.704597315446854e-05,0.0002955548823341403
0.375,0.6534438016821429,32+2,30+0,0.00023713737056616554,9.834858755367722e-08,6.273061361689294e-05,0.00039407040364188494
0.375,0.6534438016821429,32+2,30+0,0.00031622776601683794,1.311395799035634e-07,8.364159462294791e-05,0.0005253975687382636
0.375,0.6534438016821429,32+2,30+0,0.00042169650342858224,1.748590040779903e-07,0.00011151826174118839,0.000700444477809718
0.375,0.6534438016821429,32+2,30+0,0.0005623413251903491,2.331454526659945e-07,0.000148677154047682,0.0009337299125027899
0.375,0.6534438016821429,32+2,30+0,0.0007498942093324559,3.108461906080798e-07,0.0001982022466757179,0.0012445663283012713
0.375,0.6534438016821429,32+2,30+0,0.001,4.1441648698582256e-07,0.00026419688858114553,0.001658620973905085
0.375,0.6534438016821429,32+2,30+0,0.001333521432163324,5.524491976594046e-07,0.00035211665630066906,0.0022099686168635846
0.375,0.6534438016821429,32+2,30+0,0.0017782794100389228,7.36375772419394e-07,0.0004692077131087287,0.002943777573578481
0.375,0.6534438016821429,32+2,30+0,0.0023713737056616554,9.813918499633323e-07,0.0006250816294308488,0.003919801154370334
0.375,0.6534438016821429,32+2,30+0,0.0031622776601683794,1.3076752665174643e-06,0.000832464725086514,0.0052168747253994825
