alpha,chi,q,status,residual,discriminant_normalized,omega_res_M,radius_M,radius_over_cloud,eta_M,delta_gamma_M,analytic_q
0.13020307909342316,0.31476111111111116,,not_superradiant,,,1.2779896951468693e-07,,,,2.49903663457757e-10,
0.13020307909342316,0.31975555555555557,,not_superradiant,,,1.2982680850357978e-07,,,,2.536794798060299e-10,
0.13020307909342316,0.32475,,not_superradiant,,,1.3185464749247263e-07,,,,2.574461674882686e-10,
0.13020307909342316,0.32974444444444445,,not_superradiant,,,1.338824864813655e-07,,,,2.612035689550026e-10,
0.13020307909342316,0.3347388888888889,,not_superradiant,,,1.359103254702584e-07,,,,2.649515258415697e-10,
0.13020307909342316,0.33973333333333333,,not_superradiant,,,1.3793816445915127e-07,,,,2.6868987894490426e-10,
0.13020307909342316,0.3447277777777778,,not_superradiant,,,1.3996600344804415e-07,,,,2.7241846819965027e-10,
0.13020307909342316,0.34972222222222227,,not_superradiant,,,1.4199384243693703e-07,,,,2.761371326535746e-10,
0.13020307909342316,0.3547166666666667,,not_superradiant,,,1.440216814258299e-07,,,,2.798457104422483e-10,
0.13020307909342316,0.3597111111111111,,not_superradiant,,,1.4604952041472276e-07,,,,2.835440387629656e-10,
0.13020307909342316,0.3647055555555556,,not_superradiant,,,1.4807735940361566e-07,,,,2.872319538478703e-10,
0.13020307909342316,0.36970000000000003,,not_superradiant,,,1.501051983925085e-07,,,,2.9090929093625133e-10,
0.13020307909342316,0.37469444444444444,,not_superradiant,,,1.5213303738140137e-07,,,,2.945758842459763e-10,
0.13020307909342316,0.37968888888888885,,not_superradiant,,,1.5416087637029424e-07,,,,2.982315669440223e-10,
0.13020307909342316,0.3846833333333334,,not_superradiant,,,1.5618871535918715e-07,,,,3.0187617111606677e-10,
0.13020307909342316,0.3896777777777778,,not_superradiant,,,1.5821655434808e-07,,,,3.0550952773509494e-10,
0.13020307909342316,0.3946722222222222,,not_superradiant,,,1.6024439333697285e-07,,,,3.0913146662898307e-10,
0.13020307909342316,0.3996666666666667,,not_superradiant,,,1.6227223232586576e-07,,,,3.1274181644700935e-10,
0.13020307909342316,0.40466111111111114,,not_superradiant,,,1.6430007131475864e-07,,,,3.1634040462524625e-10,
0.13020307909342316,0.40965555555555555,,not_superradiant,,,1.663279103036515e-07,,,,3.199270573507821e-10,
0.13020307909342316,0.41464999999999996,,not_superradiant,,,1.6835574929254437e-07,,,,3.2350159952472033e-10,
0.13020307909342316,0.4196444444444445,,not_superradiant,,,1.7038358828143724e-07,,,,3.270638547238983e-10,
0.13020307909342316,0.4246388888888889,,not_superradiant,,,1.7241142727033012e-07,,,,3.3061364516126916e-10,
0.13020307909342316,0.4296333333333333,,not_superradiant,,,1.7443926625922298e-07,,,,3.3415079164488146e-10,
0.13020307909342316,0.43462777777777784,,not_superradiant,,,1.7646710524811588e-07,,,,3.3767511353539305e-10,
0.13020307909342316,0.43962222222222225,,not_superradiant,,,1.7849494423700876e-07,,,,3.4118642870204775e-10,
0.13020307909342316,0.44461666666666666,,not_superradiant,,,1.805227832259016e-07,,,,3.4468455347704434e-10,
0.13020307909342316,0.4496111111111111,,not_superradiant,,,1.825506222147945e-07,,,,3.481693026082164e-10,
0.13020307909342316,0.4546055555555556,,not_superradiant,,,1.8457846120368737e-07,,,,3.516404892099448e-10,
0.13020307909342316,0.4596,,not_superradiant,,,1.8660630019258025e-07,,,,3.5509792471221317e-10,
0.13020307909342316,0.4645944444444444,,not_superradiant,,,1.8863413918147307e-07,,,,3.585414188077171e-10,
0.13020307909342316,0.46958888888888894,,not_superradiant,,,1.90661978170366e-07,,,,3.6197077939692795e-10,
0.13020307909342316,0.47458333333333336,,not_superradiant,,,1.9268981715925888e-07,,,,3.6538581253100896e-10,
0.13020307909342316,0.47957777777777777,,not_superradiant,,,1.947176561481517e-07,,,,3.6878632235247527e-10,
0.13020307909342316,0.4845722222222223,,not_superradiant,,,1.9674549513704464e-07,,,,3.721721110334807e-10,
0.13020307909342316,0.4895666666666667,,no_root,,,1.9877333412593746e-07,,,,3.7554297871160945e-10,
0.13020307909342316,0.4945611111111111,,no_root,,,2.0080117311483034e-07,,,,3.7889872342304216e-10,
0.13020307909342316,0.49955555555555553,,no_root,,,2.028290121037232e-07,,,,3.8223914103295726e-10,
0.13020307909342316,0.50455,,no_root,,,2.048568510926161e-07,,,,3.8556402516302024e-10,
0.13020307909342316,0.5095444444444445,,no_root,,,2.0688469008150898e-07,,,,3.88873167115804e-10,
0.13020307909342316,0.5145388888888889,,no_root,,,2.0891252907040183e-07,,,,3.9216635579597414e-10,
0.13020307909342316,0.5195333333333334,,no_root,,,2.1094036805929473e-07,,,,3.9544337762806036e-10,
0.13020307909342316,0.5245277777777778,,no_root,,,2.1296820704818759e-07,,,,3.987040164706242e-10,
0.13020307909342316,0.5295222222222222,,no_root,,,2.1499604603708047e-07,,,,4.019480535266218e-10,
0.13020307909342316,0.5345166666666666,,no_root,,,2.1702388502597332e-07,,,,4.0517526724974514e-10,
0.13020307909342316,0.5395111111111112,,no_root,,,2.1905172401486622e-07,,,,4.0838543324651147e-10,
0.13020307909342316,0.5445055555555556,,no_root,,,2.2107956300375907e-07,,,,4.115783241738542e-10,
0.13020307909342316,0.5495,,no_root,,,2.2310740199265195e-07,,,,4.147537096319519e-10,
0.13020307909342316,0.5544944444444445,,no_root,,,2.2513524098154486e-07,,,,4.179113560520123e-10,
0.13020307909342316,0.5594888888888889,,no_root,,,2.271630799704377e-07,,,,4.210510265787098e-10,
0.13020307909342316,0.5644833333333333,101.4224349531632,root_q_gt_1,0.0,0.0,2.291909189593306e-07,124930.0061900454,529.4796579221269,2.1208624047347657e-10,4.2417248094695314e-10,101.42243495316488
0.13020307909342316,0.5694777777777777,49.15290829394323,root_q_gt_1,1.2099638586066074e-16,1.3186652651420943e-16,2.3121875794822341e-07,97892.63036423225,414.88956912003226,2.1363773767631575e-10,4.2727547535263144e-10,49.152908293942374
0.13020307909342316,0.5744722222222223,32.38441494496182,root_q_gt_1,0.0,0.0,2.3324659693711634e-07,84977.58393522483,360.1528843649161,2.1517988115848486e-10,4.303597623169697e-10,32.3844149449619
0.13020307909342316,0.5794666666666667,24.117429767824742,root_q_gt_1,1.1927963888676913e-16,1.2815111862557264e-16,2.3527443592600917e-07,76843.75375091947,325.6800002682703,2.167125452720448e-10,4.3342509054408965e-10,24.117429767824643
0.13020307909342316,0.5844611111111111,19.19392379101492,root_q_gt_1,0.0,0.0,2.3730227491490205e-07,71045.89176936871,301.1074410225652,2.1823560238567252e-10,4.3647120477134503e-10,19.19392379101493
0.13020307909342316,0.5894555555555556,15.92658330487375,root_q_gt_1,1.176314942171741e-16,1.246341331863199e-16,2.3933011390379495e-07,66607.76622935475,282.29773097446554,2.1974892280598204e-10,4.3949784561196403e-10,15.926583304873663
0.13020307909342316,0.59445,13.599961356208006,root_q_gt_1,2.3366433176543352e-16,2.4589212585381566e-16,2.4135795289268783e-07,63048.703391406845,267.21367365765605,2.2125237469475073e-10,4.4250474938950135e-10,13.599961356208016
0.13020307909342316,0.5994444444444444,11.858827578620087,root_q_gt_1,0.0,0.0,2.433857918815807e-07,60099.42400991154,254.71400695904552,2.2274582398177827e-10,4.4549164796355654e-10,11.858827578620113
0.13020307909342316,0.6044388888888889,10.5068090397967,root_q_gt_1,0.0,0.0,2.4541363087047354e-07,57595.14129748001,244.10032979407794,2.2422913427308832e-10,4.4845826854617663e-10,10.506809039796682
0.13020307909342316,0.6094333333333333,9.42651926987922,root_q_gt_1,2.290575630178897e-16,2.3629201526156884e-16,2.474414698593664e-07,55428.2872355804,234.91674626238034,2.2570216675415548e-10,4.5140433350831107e-10,9.426519269879256
0.13020307909342316,0.6144277777777778,8.543473682119554,root_q_gt_1,1.137913814469347e-16,1.1662952581958546e-16,2.494693088482593e-07,53525.09057032456,226.85059826471468,2.2716478008781956e-10,4.5432956017563916e-10,8.54347368211955
0.13020307909342316,0.6194222222222222,7.808130920298036,root_q_gt_1,2.2613728051101863e-16,2.303053913612755e-16,2.5149714783715217e-07,51832.944126265735,219.67892552028636,2.2861683030651452e-10,4.5723366061302914e-10,7.8081309202980345
0.13020307909342316,0.6244166666666666,7.186258269494937,root_q_gt_1,1.1236025246922542e-16,1.1371432635537874e-16,2.53524986826045e-07,50313.126026546066,213.23761656590045,2.3005817069841547e-10,4.601163413968309e-10,7.186258269494917
0.13020307909342316,0.6294111111111111,6.653442572095713,root_q_gt_1,0.0,0.0,2.5555282581493793e-07,48936.37748240611,207.40266649724276,2.3148865168706604e-10,4.6297730337413207e-10,6.653442572095705
0.13020307909342316,0.6344055555555556,6.1918049122125955,root_q_gt_1,0.0,0.0,2.575806648038308e-07,47680.09655157802,202.07828352637287,2.3290812070401753e-10,4.658162414080351e-10,6.191804912212594
0.13020307909342316,0.6394,5.787951571638179,root_q_gt_1,2.2063664096346376e-16,2.1923760476898936e-16,2.5960850379272363e-07,46526.49129176056,197.1890616574798,2.3431642205396556e-10,4.68632844107931e-10,5.787951571638162
0.13020307909342316,0.6443944444444445,5.431650540880001,root_q_gt_1,2.193290198715755e-16,2.1664664617304114e-16,2.6163634278161656e-07,45461.32610061801,192.67466741196307,2.3571339677182525e-10,4.714267935436506e-10,5.4316505408800015
0.13020307909342316,0.6493888888888889,5.114950554309716,root_q_gt_1,0.0,0.0,2.636641817705094e-07,44473.047739924325,188.486135734826,2.370988824711396e-10,4.741977649422792e-10,5.1149505543097025
0.13020307909342316,0.6543833333333333,4.8315791377003885,root_q_gt_1,0.0,0.0,2.6569202075940227e-07,43552.161762936375,184.58322716265212,2.384727131831534e-10,4.769454263663068e-10,4.831579137700388
0.13020307909342316,0.6593777777777777,4.5765217426950215,root_q_gt_1,2.155600676168436e-16,2.0926490317864967e-16,2.6771985974829515e-07,42690.77845002846,180.93250340326557,2.3983471918583003e-10,4.796694383716602e-10,4.576521742695024
0.13020307909342316,0.6643722222222223,4.345721446305231,root_q_gt_1,2.1435349147425625e-16,3.103931707058401e-16,2.69747698737188e-07,41882.276159109955,177.50590054395266,2.411847268220179e-10,4.823694536440357e-10,4.3457214463052285
0.13020307909342316,0.6693666666666667,4.135860757032804,root_q_gt_1,0.0,0.0,2.717755377260809e-07,41121.04768293921,174.27965406037902,2.4252255830589464e-10,4.850451166117893e-10,4.135860757032802
0.13020307909342316,0.6743611111111111,3.944200478324812,root_q_gt_1,0.0,0.0,2.738033767149738e-07,40402.3063683241,171.23347710895874,2.438480315167412e-10,4.876960630334825e-10,3.944200478324809
0.13020307909342316,0.6793555555555556,3.7684589491425458,root_q_gt_1,2.1087692074288476e-16,2.0027091276104165e-16,2.7583121570386666e-07,39721.935973023385,168.34992418880472,2.451609597789928e-10,4.903219195579857e-10,3.768458949142545
0.13020307909342316,0.68435,3.606720330942498,root_q_gt_1,2.097644514893691e-16,1.9816345064313512e-16,2.7785905469275954e-07,39076.373010986885,165.61389249609584,2.464611516274212e-10,4.929223032548423e-10,3.606720330942497
0.13020307909342316,0.6893444444444444,3.457364104175848,root_q_gt_1,2.0867455080137376e-16,1.9610955270386863e-16,2.798868936816524e-07,38462.51355730774,163.01222694385166,2.4774841055617546e-10,4.954968211123508e-10,3.457364104175843
0.13020307909342316,0.6943388888888888,3.3190102642261614,root_q_gt_1,2.0760686713114714e-16,1.9410789690009263e-16,2.8191473267054524e-07,37877.638696240865,160.53340419494492,2.490225347502867e-10,4.980450695005733e-10,3.31901026422616
0.13020307909342316,0.6993333333333334,3.190476284130901,root_q_gt_1,2.0656106426091457e-16,1.921572167133151e-16,2.839425716594382e-07,37319.35433997429,158.16727760138957,2.502833167980858e-10,5.005666335961715e-10,3.1904762841309022
0.13020307909342316,0.7043277777777778,3.0707429983764736,root_q_gt_1,2.0553682105269708e-16,1.9025629928145156e-16,2.8597041064833105e-07,36785.542240385585,155.90486958185454,2.515305433828292e-10,5.030610867656585e-10,3.070742998376479
0.13020307909342316,0.7093222222222222,2.958927322313304,root_q_gt_1,0.0,0.0,2.879982496372239e-07,36274.31980256243,153.73820130290676,2.527639949516329e-10,5.055279899032658e-10,2.9589273223133032
0.13020307909342316,0.7143166666666667,2.854260260880128,root_q_gt_1,0.0,0.0,2.900260886261168e-07,35784.00688133993,151.6601519557486,2.539834453596095e-10,5.07966890719219e-10,2.85426026088013
0.13020307909342316,0.7193111111111111,2.75606904757193,root_q_gt_1,2.0259045987129196e-16,2.7726114609755197e-16,2.9205392761500963e-07,35313.09816370691,149.66434170704358,2.55188661486869e-10,5.103773229737379e-10,2.7560690475719274
0.13020307909342316,0.7243055555555555,2.663762536040932,root_q_gt_1,2.016495385929956e-16,1.8312778384548842e-16,2.940817666039025e-07,34860.24005383949,147.7450337328239,2.5637940282576986e-10,5.127588056515396e-10,2.663762536040929
0.13020307909342316,0.7293,2.576819173550924,root_q_gt_1,2.007287910178998e-16,1.8145925030293549e-16,2.9610960559279534e-07,34424.21121363483,145.89705174517763,2.575554210355108e-10,5.151108420710215e-10,2.5768191735509225
0.13020307909342316,0.7342944444444445,2.4947770390655,root_q_gt_1,0.0,0.0,2.9813744458168827e-07,34003.906090908764,144.1157101812832,2.587164594607979e-10,5.174329189215958e-10,2.4947770390654997
0.13020307909342316,0.7392888888888889,2.417225543862352,root_q_gt_1,1.9894689499966217e-16,1.7825187440771154e-16,3.0016528357058115e-07,33598.320904783344,142.3967548065329,2.5986225261093927e-10,5.197245052218786e-10,2.417225543862353
0.13020307909342316,0.7442833333333333,2.3437984796337945,root_q_gt_1,0.0,0.0,3.02193122559474e-07,33206.54166390244,140.73631193320867,2.6099252559525853e-10,5.219850511905171e-10,2.3437984796337927
0.13020307909342316,0.7492777777777778,2.2741681654504458,root_q_gt_1,0.0,0.0,3.042209615483669e-07,32827.733875732345,139.13084480633262,2.6210699351020614e-10,5.242139870204123e-10,2.2741681654504458
0.13020307909342316,0.7542722222222222,2.2080404960320292,root_q_gt_1,0.0,0.0,3.0624880053725973e-07,32461.133670003048,137.5771159829429,2.6320536077295843e-10,5.264107215459169e-10,2.2080404960320283
0.13020307909342316,0.7592666666666666,2.1451507333292685,root_q_gt_1,1.956158479611431e-16,1.723327616380349e-16,3.082766395261526e-07,32106.040110519338,136.07215474793122,2.6428732039560324e-10,5.285746407912064e-10,2.1451507333292685
0.13020307909342316,0.7642611111111111,2.0852599142849755,root_q_gt_1,0.0,0.0,3.103044785150455e-07,31761.808510253184,134.61322878199758,2.6535255319322865e-10,5.307051063864573e-10,2.0852599142849755
0.13020307909342316,0.7692555555555556,2.028151771882469,root_q_gt_1,1.940639910506542e-16,1.6960931176519143e-16,3.1233231750393837e-07,31427.84459716494,133.19781943517256,2.664007269183179e-10,5.32801453836636e-10,2.028151771882467
0.13020307909342316,0.77425,1.9736300857485696,root_q_gt_1,0.0,0.0,3.1436015649283124e-07,31103.59940437733,131.82360007029945,2.674314953127856e-10,5.348629906255712e-10,1.9736300857485687
0.13020307909342316,0.7792444444444444,1.921516393812426,root_q_gt_1,0.0,0.0,3.163879954817241e-07,30788.564779501095,130.4884170306112,2.684444970677632e-10,5.368889941355264e-10,1.921516393812426
0.13020307909342316,0.7842388888888889,1.8716480087030327,root_q_gt_1,1.918754160690613e-16,2.487079699871942e-16,3.18415834470617e-07,30482.269425127688,129.19027285850527,2.694393546797908e-10,5.388787093595815e-10,1.8716480087030314
0.13020307909342316,0.7892333333333333,1.823876292362028,root_q_gt_1,0.0,0.0,3.204436734595099e-07,30184.27539657257,127.92731145224246,2.704156731903744e-10,5.408313463807488e-10,1.8238762923620275
0.13020307909342316,0.7942277777777778,1.7780651502622598,root_q_gt_1,0.0,0.0,3.2247151244840276e-07,29894.174994499564,126.69780489623521,2.7137303879387866e-10,5.427460775877573e-10,1.77806515026226
0.13020307909342316,0.7992222222222222,1.734089713048297,root_q_gt_1,1.8985198908900549e-16,1.6232674409369808e-16,3.2449935143729564e-07,29611.58799957451,125.50014174092767,2.723110172963585e-10,5.446220345927169e-10,1.7340897130482977
0.13020307909342316,0.8042166666666667,1.6918351786561805,root_q_gt_1,0.0,0.0,3.265271904261885e-07,29336.15920417244,124.33281654165131,2.732291524051403e-10,5.464583048102806e-10,1.691835178656181
0.13020307909342316,0.8092111111111111,1.6511957922627207,root_q_gt_1,3.7718863962211203e-16,3.203664189634656e-16,3.285550294150814e-07,29067.556202702122,123.19442049355528,2.741269638256277e-10,5.482539276512556e-10,1.6511957922627225
0.13020307909342316,0.8142055555555555,1.6120739449448394,root_q_gt_1,0.0,0.0,3.3058286840397417e-07,28805.467407558135,122.08363302279378,2.750039451378239e-10,5.500078902756478e-10,1.6120739449448378
0.13020307909342316,0.8192,1.5743793748426256,root_q_gt_1,1.87409811058902e-16,1.581773954516558e-16,3.3261070739286715e-07,28549.600262256434,120.99921421341848,2.758595614202692e-10,5.517191228405385e-10,1.5743793748426265
0.13020307909342316,0.8241944444444445,1.5380284570315408,root_q_gt_1,1.8684513960118112e-16,1.5722564484001695e-16,3.3463854638176003e-07,28299.67962711056,119.9399979655347,2.7669324658331885e-10,5.533864931666376e-10,1.538028457031541
0.13020307909342316,0.8291888888888889,1.5029435703103424,root_q_gt_1,0.0,0.0,3.366663853706528e-07,28055.446315982324,118.9048857937427,2.7750440036666567e-10,5.550088007333313e-10,1.502943570310341
0.13020307909342316,0.8341833333333333,1.4690525307754372,root_q_gt_1,0.0,0.0,3.386942243595457e-07,27816.655765295265,117.89284118613669,2.782923849474699e-10,5.565847698949398e-10,1.469052530775437
